area_name,area_code,date,new_cases,total_cases
Greenwich,E09000011,2020-08-25,7.0,1048.0
Tower Hamlets,E09000030,2020-08-25,7.0,988.0
Barnet,E09000003,2020-08-25,7.0,1831.0
Harrow,E09000015,2020-08-25,15.0,1425.0
Greenwich,E09000011,2020-08-26,0.0,1048.0
Hounslow,E09000018,2020-08-26,9.0,1274.0
Sutton,E09000029,2020-08-26,2.0,1077.0
Hillingdon,E09000017,2020-08-26,7.0,1294.0
Haringey,E09000014,2020-08-26,6.0,906.0
Havering,E09000016,2020-08-26,2.0,1082.0
Lewisham,E09000023,2020-08-26,3.0,1333.0
Redbridge,E09000026,2020-08-26,6.0,1277.0
Hammersmith and Fulham,E09000013,2020-08-26,5.0,898.0
Newham,E09000025,2020-08-26,5.0,1460.0
Camden,E09000007,2020-08-26,2.0,819.0
Kingston upon Thames,E09000021,2020-08-26,3.0,818.0
Enfield,E09000010,2020-08-26,10.0,1347.0
Richmond upon Thames,E09000027,2020-08-26,3.0,642.0
Ealing,E09000009,2020-08-26,7.0,1803.0
Kensington and Chelsea,E09000020,2020-08-26,5.0,674.0
Waltham Forest,E09000031,2020-08-26,8.0,1160.0
Croydon,E09000008,2020-08-26,3.0,1978.0
Bexley,E09000004,2020-08-26,3.0,1155.0
Harrow,E09000015,2020-08-26,5.0,1430.0
Bromley,E09000006,2020-08-26,6.0,1638.0
Brent,E09000005,2020-08-26,7.0,1905.0
Islington,E09000019,2020-08-26,2.0,651.0
Wandsworth,E09000032,2020-08-26,11.0,1389.0
Barnet,E09000003,2020-08-26,15.0,1846.0
Tower Hamlets,E09000030,2020-08-26,3.0,991.0
Westminster,E09000033,2020-08-26,5.0,946.0
Merton,E09000024,2020-08-26,1.0,1023.0
Barking and Dagenham,E09000002,2020-08-26,1.0,855.0
Lambeth,E09000022,2020-08-26,10.0,1554.0
Southwark,E09000028,2020-08-26,4.0,1624.0
Haringey,E09000014,2020-08-27,3.0,909.0
Waltham Forest,E09000031,2020-08-27,11.0,1171.0
Bexley,E09000004,2020-08-27,4.0,1159.0
Merton,E09000024,2020-08-27,2.0,1025.0
Redbridge,E09000026,2020-08-27,9.0,1286.0
Croydon,E09000008,2020-08-27,5.0,1983.0
Wandsworth,E09000032,2020-08-27,13.0,1402.0
Havering,E09000016,2020-08-27,17.0,1099.0
Hillingdon,E09000017,2020-08-27,2.0,1296.0
Bromley,E09000006,2020-08-27,4.0,1642.0
Sutton,E09000029,2020-08-27,2.0,1079.0
Hammersmith and Fulham,E09000013,2020-08-27,6.0,904.0
Islington,E09000019,2020-08-27,6.0,657.0
Tower Hamlets,E09000030,2020-08-27,7.0,998.0
Camden,E09000007,2020-08-27,3.0,822.0
Barnet,E09000003,2020-08-27,21.0,1867.0
Westminster,E09000033,2020-08-27,6.0,952.0
Hounslow,E09000018,2020-08-27,3.0,1277.0
Greenwich,E09000011,2020-08-27,4.0,1052.0
Lambeth,E09000022,2020-08-27,15.0,1569.0
Enfield,E09000010,2020-08-27,5.0,1352.0
Lewisham,E09000023,2020-08-27,6.0,1339.0
Richmond upon Thames,E09000027,2020-08-27,10.0,652.0
Ealing,E09000009,2020-08-27,8.0,1811.0
Kensington and Chelsea,E09000020,2020-08-27,8.0,682.0
Barking and Dagenham,E09000002,2020-08-27,4.0,859.0
Newham,E09000025,2020-08-27,15.0,1475.0
Harrow,E09000015,2020-08-27,4.0,1434.0
Kingston upon Thames,E09000021,2020-08-27,4.0,822.0
Southwark,E09000028,2020-08-27,5.0,1629.0
Brent,E09000005,2020-08-27,11.0,1916.0
Harrow,E09000015,2020-08-28,5.0,1439.0
Barnet,E09000003,2020-08-28,12.0,1879.0
Hammersmith and Fulham,E09000013,2020-08-28,8.0,912.0
Islington,E09000019,2020-08-28,3.0,660.0
Brent,E09000005,2020-08-28,10.0,1926.0
Southwark,E09000028,2020-08-28,9.0,1638.0
Lambeth,E09000022,2020-08-28,9.0,1578.0
Wandsworth,E09000032,2020-08-28,12.0,1414.0
Bexley,E09000004,2020-08-28,7.0,1166.0
Ealing,E09000009,2020-08-28,3.0,1814.0
Kensington and Chelsea,E09000020,2020-08-28,6.0,688.0
Croydon,E09000008,2020-08-28,7.0,1990.0
Richmond upon Thames,E09000027,2020-08-28,3.0,655.0
Bromley,E09000006,2020-08-28,3.0,1645.0
Waltham Forest,E09000031,2020-08-28,9.0,1180.0
Haringey,E09000014,2020-08-28,9.0,918.0
Camden,E09000007,2020-08-28,7.0,829.0
Tower Hamlets,E09000030,2020-08-28,10.0,1008.0
Kingston upon Thames,E09000021,2020-08-28,2.0,824.0
Newham,E09000025,2020-08-28,8.0,1483.0
Barking and Dagenham,E09000002,2020-08-28,5.0,864.0
Lewisham,E09000023,2020-08-28,8.0,1347.0
Enfield,E09000010,2020-08-28,4.0,1356.0
Havering,E09000016,2020-08-28,8.0,1107.0
Westminster,E09000033,2020-08-28,9.0,961.0
Hillingdon,E09000017,2020-08-28,8.0,1304.0
Greenwich,E09000011,2020-08-28,10.0,1062.0
Sutton,E09000029,2020-08-28,5.0,1084.0
Hounslow,E09000018,2020-08-28,2.0,1279.0
Redbridge,E09000026,2020-08-28,6.0,1292.0
Merton,E09000024,2020-08-28,5.0,1030.0
Sutton,E09000029,2020-08-29,3.0,1087.0
Wandsworth,E09000032,2020-08-29,9.0,1423.0
Tower Hamlets,E09000030,2020-08-29,5.0,1013.0
Waltham Forest,E09000031,2020-08-29,0.0,1180.0
Westminster,E09000033,2020-08-29,2.0,963.0
Enfield,E09000010,2020-08-29,3.0,1359.0
Southwark,E09000028,2020-08-29,3.0,1641.0
Croydon,E09000008,2020-08-29,5.0,1995.0
Merton,E09000024,2020-08-29,2.0,1032.0
Islington,E09000019,2020-08-29,3.0,663.0
Hammersmith and Fulham,E09000013,2020-08-29,5.0,917.0
Kingston upon Thames,E09000021,2020-08-29,2.0,826.0
Richmond upon Thames,E09000027,2020-08-29,2.0,657.0
Lambeth,E09000022,2020-08-29,4.0,1582.0
Hounslow,E09000018,2020-08-29,9.0,1288.0
Haringey,E09000014,2020-08-29,4.0,922.0
Kensington and Chelsea,E09000020,2020-08-29,2.0,690.0
Bexley,E09000004,2020-08-29,8.0,1174.0
Camden,E09000007,2020-08-29,5.0,834.0
Hillingdon,E09000017,2020-08-29,8.0,1312.0
Newham,E09000025,2020-08-29,3.0,1486.0
Ealing,E09000009,2020-08-29,5.0,1819.0
Bromley,E09000006,2020-08-29,5.0,1650.0
Havering,E09000016,2020-08-29,5.0,1112.0
Redbridge,E09000026,2020-08-29,3.0,1295.0
Greenwich,E09000011,2020-08-29,7.0,1069.0
Harrow,E09000015,2020-08-29,8.0,1447.0
Brent,E09000005,2020-08-29,10.0,1936.0
Barking and Dagenham,E09000002,2020-08-29,2.0,866.0
Barnet,E09000003,2020-08-29,4.0,1883.0
Lewisham,E09000023,2020-08-29,0.0,1347.0
Ealing,E09000009,2020-08-30,8.0,1827.0
Croydon,E09000008,2020-08-30,4.0,1999.0
Kingston upon Thames,E09000021,2020-08-30,7.0,833.0
Wandsworth,E09000032,2020-08-30,5.0,1428.0
Lambeth,E09000022,2020-08-30,4.0,1586.0
Westminster,E09000033,2020-08-30,0.0,963.0
Merton,E09000024,2020-08-30,2.0,1034.0
Camden,E09000007,2020-08-30,3.0,837.0
Bexley,E09000004,2020-08-30,6.0,1180.0
Newham,E09000025,2020-08-30,4.0,1490.0
Bromley,E09000006,2020-08-30,3.0,1653.0
Redbridge,E09000026,2020-08-30,5.0,1300.0
Brent,E09000005,2020-08-30,4.0,1940.0
Lewisham,E09000023,2020-08-30,0.0,1347.0
Richmond upon Thames,E09000027,2020-08-30,2.0,659.0
Enfield,E09000010,2020-08-30,2.0,1361.0
Sutton,E09000029,2020-08-30,0.0,1087.0
Hillingdon,E09000017,2020-08-30,1.0,1313.0
Hammersmith and Fulham,E09000013,2020-08-30,6.0,923.0
Islington,E09000019,2020-08-30,1.0,664.0
Southwark,E09000028,2020-08-30,3.0,1644.0
Haringey,E09000014,2020-08-30,4.0,926.0
Kensington and Chelsea,E09000020,2020-08-30,7.0,697.0
Havering,E09000016,2020-08-30,3.0,1115.0
Hounslow,E09000018,2020-08-30,9.0,1297.0
Waltham Forest,E09000031,2020-08-30,5.0,1185.0
Barnet,E09000003,2020-08-30,4.0,1887.0
Greenwich,E09000011,2020-08-30,7.0,1076.0
Harrow,E09000015,2020-08-30,9.0,1456.0
Barking and Dagenham,E09000002,2020-08-30,4.0,870.0
Tower Hamlets,E09000030,2020-08-30,6.0,1019.0
Redbridge,E09000026,2020-08-31,13.0,1313.0
Brent,E09000005,2020-08-31,3.0,1943.0
Bromley,E09000006,2020-08-31,2.0,1655.0
Newham,E09000025,2020-08-31,11.0,1501.0
Westminster,E09000033,2020-08-31,6.0,969.0
Haringey,E09000014,2020-08-31,3.0,929.0
Hillingdon,E09000017,2020-08-31,7.0,1320.0
Waltham Forest,E09000031,2020-08-31,5.0,1190.0
Havering,E09000016,2020-08-31,6.0,1121.0
Enfield,E09000010,2020-08-31,8.0,1369.0
Merton,E09000024,2020-08-31,3.0,1037.0
Hounslow,E09000018,2020-08-31,8.0,1305.0
Sutton,E09000029,2020-08-31,4.0,1091.0
Islington,E09000019,2020-08-31,3.0,667.0
Lewisham,E09000023,2020-08-31,10.0,1357.0
Wandsworth,E09000032,2020-08-31,7.0,1435.0
Kensington and Chelsea,E09000020,2020-08-31,5.0,702.0
Croydon,E09000008,2020-08-31,9.0,2008.0
Lambeth,E09000022,2020-08-31,6.0,1592.0
Greenwich,E09000011,2020-08-31,2.0,1078.0
Ealing,E09000009,2020-08-31,11.0,1838.0
Kingston upon Thames,E09000021,2020-08-31,8.0,841.0
Tower Hamlets,E09000030,2020-08-31,16.0,1035.0
Camden,E09000007,2020-08-31,4.0,841.0
Hammersmith and Fulham,E09000013,2020-08-31,5.0,928.0
Harrow,E09000015,2020-08-31,4.0,1460.0
Barking and Dagenham,E09000002,2020-08-31,11.0,881.0
Richmond upon Thames,E09000027,2020-08-31,5.0,664.0
Bexley,E09000004,2020-08-31,8.0,1188.0
Southwark,E09000028,2020-08-31,2.0,1646.0
Barnet,E09000003,2020-08-31,15.0,1902.0
Camden,E09000007,2020-09-01,4.0,845.0
Kingston upon Thames,E09000021,2020-09-01,1.0,842.0
Kensington and Chelsea,E09000020,2020-09-01,8.0,710.0
Merton,E09000024,2020-09-01,2.0,1039.0
Southwark,E09000028,2020-09-01,13.0,1659.0
Enfield,E09000010,2020-09-01,9.0,1378.0
Redbridge,E09000026,2020-09-01,14.0,1327.0
Hillingdon,E09000017,2020-09-01,7.0,1327.0
Waltham Forest,E09000031,2020-09-01,7.0,1197.0
Barking and Dagenham,E09000002,2020-09-01,10.0,891.0
Hounslow,E09000018,2020-09-01,12.0,1317.0
Bexley,E09000004,2020-09-01,3.0,1191.0
Newham,E09000025,2020-09-01,7.0,1508.0
Hammersmith and Fulham,E09000013,2020-09-01,13.0,941.0
Bromley,E09000006,2020-09-01,13.0,1668.0
Harrow,E09000015,2020-09-01,7.0,1467.0
Brent,E09000005,2020-09-01,12.0,1955.0
Richmond upon Thames,E09000027,2020-09-01,9.0,673.0
Greenwich,E09000011,2020-09-01,9.0,1087.0
Lambeth,E09000022,2020-09-01,15.0,1607.0
Sutton,E09000029,2020-09-01,6.0,1097.0
Islington,E09000019,2020-09-01,6.0,673.0
Haringey,E09000014,2020-09-01,8.0,937.0
Havering,E09000016,2020-09-01,15.0,1136.0
Westminster,E09000033,2020-09-01,11.0,980.0
Croydon,E09000008,2020-09-01,13.0,2021.0
Wandsworth,E09000032,2020-09-01,19.0,1454.0
Tower Hamlets,E09000030,2020-09-01,13.0,1048.0
Ealing,E09000009,2020-09-01,8.0,1846.0
Barnet,E09000003,2020-09-01,24.0,1926.0
Lewisham,E09000023,2020-09-01,8.0,1365.0
Kingston upon Thames,E09000021,2020-09-02,3.0,845.0
Hammersmith and Fulham,E09000013,2020-09-02,8.0,949.0
Lambeth,E09000022,2020-09-02,11.0,1618.0
Barking and Dagenham,E09000002,2020-09-02,10.0,901.0
Newham,E09000025,2020-09-02,10.0,1518.0
Ealing,E09000009,2020-09-02,12.0,1858.0
Bexley,E09000004,2020-09-02,5.0,1196.0
Barnet,E09000003,2020-09-02,15.0,1941.0
Southwark,E09000028,2020-09-02,13.0,1672.0
Hounslow,E09000018,2020-09-02,6.0,1323.0
Islington,E09000019,2020-09-02,12.0,685.0
Croydon,E09000008,2020-09-02,20.0,2041.0
Haringey,E09000014,2020-09-02,6.0,943.0
Lewisham,E09000023,2020-09-02,15.0,1380.0
Camden,E09000007,2020-09-02,9.0,854.0
Enfield,E09000010,2020-09-02,11.0,1389.0
Merton,E09000024,2020-09-02,6.0,1045.0
Wandsworth,E09000032,2020-09-02,7.0,1461.0
Hillingdon,E09000017,2020-09-02,11.0,1338.0
Richmond upon Thames,E09000027,2020-09-02,5.0,678.0
Kensington and Chelsea,E09000020,2020-09-02,12.0,722.0
Havering,E09000016,2020-09-02,11.0,1147.0
Redbridge,E09000026,2020-09-02,18.0,1345.0
Brent,E09000005,2020-09-02,10.0,1965.0
Tower Hamlets,E09000030,2020-09-02,18.0,1066.0
Westminster,E09000033,2020-09-02,11.0,991.0
Greenwich,E09000011,2020-09-02,10.0,1097.0
Sutton,E09000029,2020-09-02,3.0,1100.0
Waltham Forest,E09000031,2020-09-02,7.0,1204.0
Harrow,E09000015,2020-09-02,19.0,1486.0
Bromley,E09000006,2020-09-02,14.0,1682.0
Merton,E09000024,2020-09-03,7.0,1052.0
Southwark,E09000028,2020-09-03,7.0,1679.0
Richmond upon Thames,E09000027,2020-09-03,5.0,683.0
Waltham Forest,E09000031,2020-09-03,16.0,1220.0
Brent,E09000005,2020-09-03,11.0,1976.0
Kingston upon Thames,E09000021,2020-09-03,4.0,849.0
Hillingdon,E09000017,2020-09-03,5.0,1343.0
Kensington and Chelsea,E09000020,2020-09-03,9.0,731.0
Ealing,E09000009,2020-09-03,8.0,1866.0
Lewisham,E09000023,2020-09-03,11.0,1391.0
Wandsworth,E09000032,2020-09-03,11.0,1472.0
Harrow,E09000015,2020-09-03,13.0,1499.0
Havering,E09000016,2020-09-03,18.0,1165.0
Islington,E09000019,2020-09-03,9.0,694.0
Croydon,E09000008,2020-09-03,10.0,2051.0
Sutton,E09000029,2020-09-03,4.0,1104.0
Lambeth,E09000022,2020-09-03,21.0,1639.0
Barking and Dagenham,E09000002,2020-09-03,12.0,913.0
Camden,E09000007,2020-09-03,5.0,859.0
Haringey,E09000014,2020-09-03,17.0,960.0
Barnet,E09000003,2020-09-03,16.0,1957.0
Greenwich,E09000011,2020-09-03,5.0,1102.0
Tower Hamlets,E09000030,2020-09-03,12.0,1078.0
Newham,E09000025,2020-09-03,29.0,1547.0
Westminster,E09000033,2020-09-03,8.0,999.0
Enfield,E09000010,2020-09-03,8.0,1397.0
Redbridge,E09000026,2020-09-03,23.0,1368.0
Hounslow,E09000018,2020-09-03,14.0,1337.0
Bromley,E09000006,2020-09-03,6.0,1688.0
Bexley,E09000004,2020-09-03,1.0,1197.0
Hammersmith and Fulham,E09000013,2020-09-03,9.0,958.0
Hillingdon,E09000017,2020-09-04,25.0,1368.0
Kingston upon Thames,E09000021,2020-09-04,4.0,853.0
Greenwich,E09000011,2020-09-04,5.0,1107.0
Newham,E09000025,2020-09-04,19.0,1566.0
Camden,E09000007,2020-09-04,6.0,865.0
Tower Hamlets,E09000030,2020-09-04,6.0,1084.0
Ealing,E09000009,2020-09-04,11.0,1877.0
Hammersmith and Fulham,E09000013,2020-09-04,10.0,968.0
Waltham Forest,E09000031,2020-09-04,5.0,1225.0
Wandsworth,E09000032,2020-09-04,23.0,1495.0
Lewisham,E09000023,2020-09-04,7.0,1398.0
Bexley,E09000004,2020-09-04,8.0,1205.0
Havering,E09000016,2020-09-04,12.0,1177.0
Barking and Dagenham,E09000002,2020-09-04,7.0,920.0
Harrow,E09000015,2020-09-04,7.0,1506.0
Croydon,E09000008,2020-09-04,15.0,2066.0
Richmond upon Thames,E09000027,2020-09-04,9.0,692.0
Redbridge,E09000026,2020-09-04,19.0,1387.0
Kensington and Chelsea,E09000020,2020-09-04,7.0,738.0
Barnet,E09000003,2020-09-04,17.0,1974.0
Bromley,E09000006,2020-09-04,8.0,1696.0
Enfield,E09000010,2020-09-04,17.0,1414.0
Lambeth,E09000022,2020-09-04,12.0,1651.0
Haringey,E09000014,2020-09-04,15.0,975.0
Merton,E09000024,2020-09-04,1.0,1053.0
Southwark,E09000028,2020-09-04,11.0,1690.0
Sutton,E09000029,2020-09-04,4.0,1108.0
Westminster,E09000033,2020-09-04,16.0,1015.0
Brent,E09000005,2020-09-04,6.0,1982.0
Hounslow,E09000018,2020-09-04,18.0,1355.0
Islington,E09000019,2020-09-04,11.0,705.0
Newham,E09000025,2020-09-05,18.0,1584.0
Lambeth,E09000022,2020-09-05,14.0,1665.0
Sutton,E09000029,2020-09-05,1.0,1109.0
Kensington and Chelsea,E09000020,2020-09-05,4.0,742.0
Wandsworth,E09000032,2020-09-05,4.0,1499.0
Croydon,E09000008,2020-09-05,7.0,2073.0
Southwark,E09000028,2020-09-05,12.0,1702.0
Havering,E09000016,2020-09-05,15.0,1192.0
Waltham Forest,E09000031,2020-09-05,8.0,1233.0
Bromley,E09000006,2020-09-05,10.0,1706.0
Hounslow,E09000018,2020-09-05,17.0,1372.0
Westminster,E09000033,2020-09-05,0.0,1015.0
Ealing,E09000009,2020-09-05,13.0,1890.0
Brent,E09000005,2020-09-05,8.0,1990.0
Richmond upon Thames,E09000027,2020-09-05,5.0,697.0
Haringey,E09000014,2020-09-05,12.0,987.0
Tower Hamlets,E09000030,2020-09-05,14.0,1098.0
Barnet,E09000003,2020-09-05,12.0,1986.0
Merton,E09000024,2020-09-05,5.0,1058.0
Greenwich,E09000011,2020-09-05,4.0,1111.0
Kingston upon Thames,E09000021,2020-09-05,4.0,857.0
Redbridge,E09000026,2020-09-05,9.0,1396.0
Camden,E09000007,2020-09-05,1.0,866.0
Barking and Dagenham,E09000002,2020-09-05,8.0,928.0
Islington,E09000019,2020-09-05,8.0,713.0
Bexley,E09000004,2020-09-05,1.0,1206.0
Lewisham,E09000023,2020-09-05,4.0,1402.0
Harrow,E09000015,2020-09-05,10.0,1516.0
Hillingdon,E09000017,2020-09-05,7.0,1375.0
Hammersmith and Fulham,E09000013,2020-09-05,9.0,977.0
Enfield,E09000010,2020-09-05,17.0,1431.0
Barnet,E09000003,2020-09-06,10.0,1996.0
Greenwich,E09000011,2020-09-06,4.0,1115.0
Havering,E09000016,2020-09-06,16.0,1208.0
Ealing,E09000009,2020-09-06,6.0,1896.0
Enfield,E09000010,2020-09-06,10.0,1441.0
Kensington and Chelsea,E09000020,2020-09-06,7.0,749.0
Waltham Forest,E09000031,2020-09-06,1.0,1234.0
Kingston upon Thames,E09000021,2020-09-06,2.0,859.0
Islington,E09000019,2020-09-06,5.0,718.0
Croydon,E09000008,2020-09-06,5.0,2078.0
Tower Hamlets,E09000030,2020-09-06,17.0,1115.0
Lewisham,E09000023,2020-09-06,4.0,1406.0
Lambeth,E09000022,2020-09-06,12.0,1677.0
Merton,E09000024,2020-09-06,4.0,1062.0
Southwark,E09000028,2020-09-06,5.0,1707.0
Camden,E09000007,2020-09-06,1.0,867.0
Hounslow,E09000018,2020-09-06,5.0,1377.0
Newham,E09000025,2020-09-06,9.0,1593.0
Bromley,E09000006,2020-09-06,4.0,1710.0
Hammersmith and Fulham,E09000013,2020-09-06,2.0,979.0
Westminster,E09000033,2020-09-06,4.0,1019.0
Haringey,E09000014,2020-09-06,7.0,994.0
Redbridge,E09000026,2020-09-06,13.0,1409.0
Bexley,E09000004,2020-09-06,1.0,1207.0
Sutton,E09000029,2020-09-06,3.0,1112.0
Richmond upon Thames,E09000027,2020-09-06,8.0,705.0
Barking and Dagenham,E09000002,2020-09-06,6.0,934.0
Wandsworth,E09000032,2020-09-06,8.0,1507.0
Harrow,E09000015,2020-09-06,5.0,1521.0
Brent,E09000005,2020-09-06,5.0,1995.0
Hillingdon,E09000017,2020-09-06,14.0,1389.0
Brent,E09000005,2020-09-07,14.0,2009.0
Haringey,E09000014,2020-09-07,17.0,1011.0
Sutton,E09000029,2020-09-07,4.0,1116.0
Hillingdon,E09000017,2020-09-07,20.0,1409.0
Greenwich,E09000011,2020-09-07,11.0,1126.0
Westminster,E09000033,2020-09-07,13.0,1032.0
Bromley,E09000006,2020-09-07,11.0,1721.0
Newham,E09000025,2020-09-07,17.0,1610.0
Hammersmith and Fulham,E09000013,2020-09-07,9.0,988.0
Harrow,E09000015,2020-09-07,19.0,1540.0
Tower Hamlets,E09000030,2020-09-07,22.0,1137.0
Bexley,E09000004,2020-09-07,11.0,1218.0
Redbridge,E09000026,2020-09-07,23.0,1432.0
Enfield,E09000010,2020-09-07,24.0,1465.0
Waltham Forest,E09000031,2020-09-07,9.0,1243.0
Kensington and Chelsea,E09000020,2020-09-07,8.0,757.0
Hounslow,E09000018,2020-09-07,27.0,1404.0
Camden,E09000007,2020-09-07,13.0,880.0
Islington,E09000019,2020-09-07,14.0,732.0
Kingston upon Thames,E09000021,2020-09-07,6.0,865.0
Havering,E09000016,2020-09-07,12.0,1220.0
Southwark,E09000028,2020-09-07,16.0,1723.0
Wandsworth,E09000032,2020-09-07,22.0,1529.0
Richmond upon Thames,E09000027,2020-09-07,12.0,717.0
Barnet,E09000003,2020-09-07,18.0,2014.0
Lewisham,E09000023,2020-09-07,10.0,1416.0
Merton,E09000024,2020-09-07,4.0,1066.0
Ealing,E09000009,2020-09-07,23.0,1919.0
Croydon,E09000008,2020-09-07,11.0,2089.0
Lambeth,E09000022,2020-09-07,22.0,1699.0
Barking and Dagenham,E09000002,2020-09-07,11.0,945.0
Waltham Forest,E09000031,2020-09-08,7.0,1250.0
Havering,E09000016,2020-09-08,14.0,1234.0
Bexley,E09000004,2020-09-08,4.0,1222.0
Redbridge,E09000026,2020-09-08,12.0,1444.0
Richmond upon Thames,E09000027,2020-09-08,4.0,721.0
Brent,E09000005,2020-09-08,11.0,2020.0
Hillingdon,E09000017,2020-09-08,3.0,1412.0
Lewisham,E09000023,2020-09-08,14.0,1430.0
Wandsworth,E09000032,2020-09-08,12.0,1541.0
Harrow,E09000015,2020-09-08,11.0,1551.0
Lambeth,E09000022,2020-09-08,10.0,1709.0
Enfield,E09000010,2020-09-08,17.0,1482.0
Sutton,E09000029,2020-09-08,5.0,1121.0
Merton,E09000024,2020-09-08,6.0,1072.0
Islington,E09000019,2020-09-08,8.0,740.0
Hounslow,E09000018,2020-09-08,5.0,1409.0
Ealing,E09000009,2020-09-08,19.0,1938.0
Westminster,E09000033,2020-09-08,7.0,1039.0
Haringey,E09000014,2020-09-08,11.0,1022.0
Greenwich,E09000011,2020-09-08,7.0,1133.0
Barnet,E09000003,2020-09-08,16.0,2030.0
Tower Hamlets,E09000030,2020-09-08,20.0,1157.0
Kensington and Chelsea,E09000020,2020-09-08,3.0,760.0
Camden,E09000007,2020-09-08,10.0,890.0
Newham,E09000025,2020-09-08,23.0,1633.0
Bromley,E09000006,2020-09-08,12.0,1733.0
Barking and Dagenham,E09000002,2020-09-08,9.0,954.0
Kingston upon Thames,E09000021,2020-09-08,5.0,870.0
Hammersmith and Fulham,E09000013,2020-09-08,8.0,996.0
Southwark,E09000028,2020-09-08,15.0,1738.0
Croydon,E09000008,2020-09-08,17.0,2106.0
Southwark,E09000028,2020-09-09,13.0,1751.0
Hammersmith and Fulham,E09000013,2020-09-09,6.0,1002.0
Islington,E09000019,2020-09-09,8.0,748.0
Barking and Dagenham,E09000002,2020-09-09,12.0,966.0
Greenwich,E09000011,2020-09-09,10.0,1143.0
Waltham Forest,E09000031,2020-09-09,11.0,1261.0
Hounslow,E09000018,2020-09-09,18.0,1427.0
Hillingdon,E09000017,2020-09-09,15.0,1427.0
Redbridge,E09000026,2020-09-09,15.0,1459.0
Ealing,E09000009,2020-09-09,14.0,1952.0
Lambeth,E09000022,2020-09-09,15.0,1724.0
Lewisham,E09000023,2020-09-09,9.0,1439.0
Croydon,E09000008,2020-09-09,8.0,2114.0
Wandsworth,E09000032,2020-09-09,11.0,1552.0
Camden,E09000007,2020-09-09,7.0,897.0
Kingston upon Thames,E09000021,2020-09-09,2.0,872.0
Barnet,E09000003,2020-09-09,18.0,2048.0
Merton,E09000024,2020-09-09,4.0,1076.0
Haringey,E09000014,2020-09-09,7.0,1029.0
Westminster,E09000033,2020-09-09,7.0,1046.0
Bromley,E09000006,2020-09-09,7.0,1740.0
Newham,E09000025,2020-09-09,14.0,1647.0
Richmond upon Thames,E09000027,2020-09-09,7.0,728.0
Enfield,E09000010,2020-09-09,10.0,1492.0
Harrow,E09000015,2020-09-09,13.0,1564.0
Sutton,E09000029,2020-09-09,2.0,1123.0
Brent,E09000005,2020-09-09,21.0,2041.0
Tower Hamlets,E09000030,2020-09-09,20.0,1177.0
Bexley,E09000004,2020-09-09,5.0,1227.0
Havering,E09000016,2020-09-09,10.0,1244.0
Kensington and Chelsea,E09000020,2020-09-09,10.0,770.0
Newham,E09000025,2020-09-10,18.0,1665.0
Lewisham,E09000023,2020-09-10,6.0,1445.0
Sutton,E09000029,2020-09-10,3.0,1126.0
Wandsworth,E09000032,2020-09-10,22.0,1574.0
Barking and Dagenham,E09000002,2020-09-10,18.0,984.0
Hounslow,E09000018,2020-09-10,26.0,1453.0
Bexley,E09000004,2020-09-10,4.0,1231.0
Hammersmith and Fulham,E09000013,2020-09-10,8.0,1010.0
Merton,E09000024,2020-09-10,9.0,1085.0
Haringey,E09000014,2020-09-10,11.0,1040.0
Brent,E09000005,2020-09-10,20.0,2061.0
Bromley,E09000006,2020-09-10,13.0,1753.0
Southwark,E09000028,2020-09-10,13.0,1764.0
Harrow,E09000015,2020-09-10,6.0,1570.0
Camden,E09000007,2020-09-10,11.0,908.0
Enfield,E09000010,2020-09-10,21.0,1513.0
Hillingdon,E09000017,2020-09-10,14.0,1441.0
Redbridge,E09000026,2020-09-10,17.0,1476.0
Greenwich,E09000011,2020-09-10,4.0,1147.0
Havering,E09000016,2020-09-10,12.0,1256.0
Ealing,E09000009,2020-09-10,12.0,1964.0
Barnet,E09000003,2020-09-10,20.0,2068.0
Kensington and Chelsea,E09000020,2020-09-10,9.0,779.0
Kingston upon Thames,E09000021,2020-09-10,6.0,878.0
Islington,E09000019,2020-09-10,4.0,752.0
Waltham Forest,E09000031,2020-09-10,14.0,1275.0
Tower Hamlets,E09000030,2020-09-10,14.0,1191.0
Westminster,E09000033,2020-09-10,11.0,1057.0
Richmond upon Thames,E09000027,2020-09-10,6.0,734.0
Lambeth,E09000022,2020-09-10,12.0,1736.0
Croydon,E09000008,2020-09-10,12.0,2126.0
Harrow,E09000015,2020-09-11,6.0,1576.0
Greenwich,E09000011,2020-09-11,12.0,1159.0
Waltham Forest,E09000031,2020-09-11,15.0,1290.0
Newham,E09000025,2020-09-11,14.0,1679.0
Lambeth,E09000022,2020-09-11,10.0,1746.0
Hammersmith and Fulham,E09000013,2020-09-11,5.0,1015.0
Kensington and Chelsea,E09000020,2020-09-11,10.0,789.0
Bexley,E09000004,2020-09-11,8.0,1239.0
Sutton,E09000029,2020-09-11,6.0,1132.0
Tower Hamlets,E09000030,2020-09-11,14.0,1205.0
Redbridge,E09000026,2020-09-11,32.0,1508.0
Brent,E09000005,2020-09-11,6.0,2067.0
Havering,E09000016,2020-09-11,20.0,1276.0
Bromley,E09000006,2020-09-11,5.0,1758.0
Ealing,E09000009,2020-09-11,10.0,1974.0
Richmond upon Thames,E09000027,2020-09-11,2.0,736.0
Enfield,E09000010,2020-09-11,9.0,1522.0
Hillingdon,E09000017,2020-09-11,8.0,1449.0
